"ID","Condition","Age","Gender","Time","beep_time","button_estimate","written_estimate","Phase","satisfaction","enjoyment","stress","difficulty","focus","perceived_speed_of_time","tired","attention_timer","lego_exp","knows_sixbricks","perceived_time","action","models_done","models_correct","productivity","estimation_effect_button","estimation_effect_written","action_sorted","action_numeric","mean_baseline_perception","mean_effect_perception","experimental_effect"
"17","2",24,"male","12",4,3.76442859999952,5,"baseline",5,5,3,3,6,6,3,2,6,"no","4","counting in your mind, reimagining the sound in your head, tried to count my pulse",10,8,0.0333333333333333,0.235571400000481,1,"counting in your mind, reimagining the sound in your head, tried to count my pulse",4,1.14179566666604,0.822330333333715,0.319465333332321
"18","3",20,"female","1",5,4.71520069999679,6,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.284799300003215,1,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","2",3,2.33132640000258,4,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.668673599997419,1,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","3",9,6.88143590000254,7,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,2.11856409999746,2,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","4",4,3.78444900000613,4,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.215550999993866,0,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","5",2,1.86389029999555,2,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.136109700004454,0,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","6",7,6.03019789999962,6,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.969802100000379,1,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","7",3,2.31527600000118,2,"effect",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.684723999998823,1,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","8",6,5.16436500000418,5,"effect",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.835634999995818,1,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","9",5,4.06476609999663,4,"effect",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.935233900003368,1,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","10",2,1.5322656999997,2,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.467734300000302,0,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","11",9,7.26020059999428,7,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,1.73979940000572,2,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"18","3",20,"female","12",4,4.3800556999995,4,"baseline",3,6,4,4,5,5,1,1,3,"no","4","counting in your mind",8,6,0.0666666666666667,0.380055699999502,0,"counting in your mind",1,0.775676577778035,0.818530966666003,0.0428543888879681
"19","1",22,"female","1",5,2.81398140000238,20,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,2.18601859999762,15,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","2",3,1.9658488999994,15,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,1.0341511000006,12,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","3",9,3.66235810000217,30,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,5.33764189999783,21,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","4",4,2.14519149999978,20,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,1.85480850000022,16,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","5",2,1.39542449999863,15,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,0.604575500001374,13,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","6",7,2.49814940000215,20,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,4.50185059999785,13,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","7",3,1.76346770000237,20,"effect",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,1.23653229999763,17,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","8",6,2.66274839999824,30,"effect",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,3.33725160000176,24,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","9",5,2.17865069999971,30,"effect",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,2.82134930000029,25,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","10",2,1.26300140000239,15,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,0.736998599997605,13,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","11",9,2.7651604000057,30,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,6.2348395999943,21,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"19","1",22,"female","12",4,1.2971686000019,20,"baseline",5,7,2,4,5,4,1,1,5,"no","3","reimagining the sound in your head",12,10,0.0333333333333333,2.7028313999981,16,"reimagining the sound in your head",5,2.79930175555395,2.4650443999999,0.334257355554049
"2","2",23,"male","1",5,3.96521389999543,5,"baseline",2,6,5,4,3,4,3,3,1,"no","5","reimagining the sound in your head",6,5,0.02,1.03478610000457,0,"reimagining the sound in your head",5,0.590058222220654,0.611581499998768,0.0215232777781138
